best_res,2.3850960731506348,0.8822610253109356,0.8509231364332378
{'UAS': 0.8815426997245179, 'LAS': 0.8539944903581267}
best_res,3.24765682220459,0.8732840118049994,0.845482918084148
best_res,3.288344383239746,0.8888495376164756,0.8587075237187393
best_res,2.651217460632324,0.8934010239258556,0.8640958147584639
best_res,2.7660536766052246,0.8914656050428102,0.8591858881041013
best_res,2.710338171992214,0.8921381648654376,0.8641661368934096
best_res,2.6944248389904013,0.891290527654164,0.8645899554990464
best_res,2.6622225227297207,0.892350074168256,0.866497139224412
best_res,5.3654053216107815,0.8955287137105319,0.8667090485272303
best_res,5.351854437920102,0.8936215299851663,0.866497139224412
best_res,5.366473585673181,0.8957406230133503,0.8673447764356855
best_res,5.382727483949132,0.897223988133079,0.8677685950413223
best_res,5.339809554313487,0.8940453485908031,0.8650137741046832
best_res,5.368351875144598,0.8955287137105319,0.8669209578300487
best_res,3.6312278134622122,0.8968001695274422,0.8696757787666879
best_res,4.478633535226512,0.8957406230133503,0.8673447764356855
best_res,20.612264787881525,0.8582326764144946,0.8308963763509218
best_res,6.354563538298715,0.8876880695062513,0.8624708624708625
best_res,6.301273232367984,0.8889595253231617,0.8624708624708625
best_res,6.381452615745748,0.8927738927738927,0.864378046196228
best_res,4.5884608588424305,0.8942572578936215,0.8652256834075016
best_res,2.9083101685776604,0.88917143462598,0.8603517694426785
best_res,1.1776534578393862,0.897223988133079,0.8696757787666879
best_res,3.0412247959348457,0.8830260648442466,0.8368298368298368
best_res,3.0081649012634153,0.8868404322949778,0.8391608391608392
best_res,2.3929361582291935,0.8965882602246239,0.8484848484848485
best_res,2.566212632572871,0.8931977113795295,0.8317440135621954
best_res,2.485336900002168,0.8957406230133503,0.8465776647594829
best_res,2.7378687618694264,0.8944691671964399,0.8306844670481034
,2.826796354454401,0.8965882602246239,0.8258105530832803
,2.8612844792234826,0.897223988133079,0.8215723670269125
,2.7677445793543507,0.8959525323161687,0.8192413646959101
,2.6086250712494587,0.8878999788090697,0.8069506251324433
,2.107297511560961,0.8940453485908031,0.8548421275694003
,1.9665225761382241,0.8944691671964399,0.8586564950201314
,1.9477394523072291,0.8946810764992583,0.858444585717313
,1.9904297338129313,0.8917143462598008,0.8565374019919475
,2.2547734297766087,0.8989192625556262,0.8609874973511337
,0.9913356856950002,0.9294267289830208,0.9102644500976158
,22.25533016551283,-1,-1
,22.25533016551283,-1,-1
,0,0,0
,5.81967092244519,-1,-1
,5.816857570485767,-1,-1
,5.770632569019438,-1,-1
,6.116734698567792,-1,-1
,10000.0,0,0
,10000.0,0,0
,0,0,0
